Brand,Model,RAM,Storage,Camera,Battery,Processor,Price,Units Sold,Region,Channel,Year
Vivo,VIV-127,6GB,128GB,48MP,4300mAh,Snapdragon 7 Gen 1,23500,15886,Delhi,Online,2025
Vivo,VIV-127,6GB,128GB,48MP,4300mAh,Snapdragon 7 Gen 1,23500,16289,Bihar,Online,2025
Vivo,VIV-127,6GB,128GB,48MP,4300mAh,Snapdragon 7 Gen 1,23500,19757,Maharashtra,Wholesale,2025
Vivo,VIV-127,6GB,128GB,48MP,4300mAh,Snapdragon 7 Gen 1,23500,16579,West Bengal,Online,2025
Vivo,VIV-128,4GB,64GB,200MP,4300mAh,Snapdragon 695,22000,18663,Maharashtra,Online,2023
Vivo,VIV-128,4GB,64GB,200MP,4300mAh,Snapdragon 695,22000,15670,Bihar,Retail,2023
Vivo,VIV-128,4GB,64GB,200MP,4300mAh,Snapdragon 695,22000,17070,Telangana,Retail,2023
Vivo,VIV-128,4GB,64GB,200MP,4300mAh,Snapdragon 695,22000,18068,Uttar Pradesh,Retail,2023
Vivo,VIV-128,4GB,64GB,200MP,4300mAh,Snapdragon 695,22000,4856,West Bengal,Retail,2023
Vivo,VIV-129,8GB,128GB,48MP,4500mAh,Snapdragon 8 Gen 2,29500,12384,Maharashtra,Online,2023
Vivo,VIV-129,8GB,128GB,48MP,4500mAh,Snapdragon 8 Gen 2,29500,17087,Bihar,Wholesale,2023
Vivo,VIV-129,8GB,128GB,48MP,4500mAh,Snapdragon 8 Gen 2,29500,19263,Madhya Pradesh,Online,2023
Vivo,VIV-129,8GB,128GB,48MP,4500mAh,Snapdragon 8 Gen 2,29500,17384,Uttar Pradesh,Retail,2023
Vivo,VIV-129,8GB,128GB,48MP,4500mAh,Snapdragon 8 Gen 2,29500,6570,Telangana,Wholesale,2023
Vivo,VIV-130,8GB,64GB,48MP,5500mAh,Snapdragon 8 Gen 1,25500,2895,Karnataka,Online,2024
Vivo,VIV-130,8GB,64GB,48MP,5500mAh,Snapdragon 8 Gen 1,25500,8686,Madhya Pradesh,Wholesale,2024
Vivo,VIV-130,8GB,64GB,48MP,5500mAh,Snapdragon 8 Gen 1,25500,4365,Uttar Pradesh,Online,2024
Vivo,VIV-130,8GB,64GB,48MP,5500mAh,Snapdragon 8 Gen 1,25500,12417,Tamil Nadu,Wholesale,2024
Vivo,VIV-130,8GB,64GB,48MP,5500mAh,Snapdragon 8 Gen 1,25500,5164,Gujarat,Retail,2024
Vivo,VIV-131,12GB,256GB,64MP,4300mAh,A16 Bionic,33000,6517,Bihar,Online,2022
Vivo,VIV-131,12GB,256GB,64MP,4300mAh,A16 Bionic,33000,16295,Gujarat,Online,2022
Vivo,VIV-131,12GB,256GB,64MP,4300mAh,A16 Bionic,33000,13312,Delhi,Retail,2022
Vivo,VIV-131,12GB,256GB,64MP,4300mAh,A16 Bionic,33000,2820,Telangana,Wholesale,2022
Vivo,VIV-131,12GB,256GB,64MP,4300mAh,A16 Bionic,33000,5986,Tamil Nadu,Wholesale,2022
Vivo,VIV-132,12GB,64GB,48MP,4300mAh,Snapdragon 8 Gen 1,31000,17314,West Bengal,Online,2023
Vivo,VIV-132,12GB,64GB,48MP,4300mAh,Snapdragon 8 Gen 1,31000,6585,Gujarat,Retail,2023
Vivo,VIV-132,12GB,64GB,48MP,4300mAh,Snapdragon 8 Gen 1,31000,8444,Uttar Pradesh,Retail,2023
Vivo,VIV-132,12GB,64GB,48MP,4300mAh,Snapdragon 8 Gen 1,31000,11363,Bihar,Online,2023
Vivo,VIV-132,12GB,64GB,48MP,4300mAh,Snapdragon 8 Gen 1,31000,11016,Madhya Pradesh,Retail,2023
Vivo,VIV-133,4GB,256GB,108MP,4300mAh,Dimensity 1080,25000,19284,Madhya Pradesh,Online,2024
Vivo,VIV-133,4GB,256GB,108MP,4300mAh,Dimensity 1080,25000,7211,West Bengal,Online,2024
Vivo,VIV-133,4GB,256GB,108MP,4300mAh,Dimensity 1080,25000,11938,Bihar,Retail,2024
Vivo,VIV-133,4GB,256GB,108MP,4300mAh,Dimensity 1080,25000,12479,Uttar Pradesh,Retail,2024
Vivo,VIV-133,4GB,256GB,108MP,4300mAh,Dimensity 1080,25000,12124,Maharashtra,Wholesale,2024
Vivo,VIV-134,8GB,256GB,48MP,5000mAh,Dimensity 1080,27000,6393,Gujarat,Retail,2025
Vivo,VIV-134,8GB,256GB,48MP,5000mAh,Dimensity 1080,27000,13299,Telangana,Online,2025
Vivo,VIV-134,8GB,256GB,48MP,5000mAh,Dimensity 1080,27000,16212,Karnataka,Online,2025
Vivo,VIV-134,8GB,256GB,48MP,5000mAh,Dimensity 1080,27000,7314,Maharashtra,Wholesale,2025
Vivo,VIV-134,8GB,256GB,48MP,5000mAh,Dimensity 1080,27000,9303,Delhi,Retail,2025
Vivo,VIV-135,12GB,128GB,108MP,5000mAh,Snapdragon 8 Gen 1,31500,5470,Madhya Pradesh,Online,2025
Vivo,VIV-135,12GB,128GB,108MP,5000mAh,Snapdragon 8 Gen 1,31500,4699,Maharashtra,Wholesale,2025
Vivo,VIV-135,12GB,128GB,108MP,5000mAh,Snapdragon 8 Gen 1,31500,3061,Telangana,Online,2025
Vivo,VIV-135,12GB,128GB,108MP,5000mAh,Snapdragon 8 Gen 1,31500,17887,Tamil Nadu,Wholesale,2025
Vivo,VIV-135,12GB,128GB,108MP,5000mAh,Snapdragon 8 Gen 1,31500,13714,Uttar Pradesh,Retail,2025
Vivo,VIV-136,12GB,512GB,48MP,4500mAh,Snapdragon 695,30000,12965,Uttar Pradesh,Online,2024
Vivo,VIV-136,12GB,512GB,48MP,4500mAh,Snapdragon 695,30000,8436,Bihar,Retail,2024
Vivo,VIV-136,12GB,512GB,48MP,4500mAh,Snapdragon 695,30000,14048,Tamil Nadu,Online,2024
Vivo,VIV-136,12GB,512GB,48MP,4500mAh,Snapdragon 695,30000,17449,Delhi,Wholesale,2024
Vivo,VIV-136,12GB,512GB,48MP,4500mAh,Snapdragon 695,30000,14611,West Bengal,Wholesale,2024
Vivo,VIV-137,16GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 2,33500,10691,West Bengal,Retail,2025
Vivo,VIV-137,16GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 2,33500,8749,Karnataka,Wholesale,2025
Vivo,VIV-137,16GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 2,33500,14357,Tamil Nadu,Retail,2025
Vivo,VIV-137,16GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 2,33500,12629,Uttar Pradesh,Wholesale,2025
Vivo,VIV-137,16GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 2,33500,5639,Maharashtra,Online,2025
Vivo,VIV-138,12GB,512GB,64MP,4300mAh,Snapdragon 7 Gen 1,33500,8183,Telangana,Retail,2025
Vivo,VIV-138,12GB,512GB,64MP,4300mAh,Snapdragon 7 Gen 1,33500,2741,Gujarat,Wholesale,2025
Vivo,VIV-138,12GB,512GB,64MP,4300mAh,Snapdragon 7 Gen 1,33500,14617,Maharashtra,Retail,2025
Vivo,VIV-138,12GB,512GB,64MP,4300mAh,Snapdragon 7 Gen 1,33500,2321,Madhya Pradesh,Online,2025
Vivo,VIV-138,12GB,512GB,64MP,4300mAh,Snapdragon 7 Gen 1,33500,10177,Bihar,Retail,2025
Vivo,VIV-139,6GB,128GB,108MP,5000mAh,Snapdragon 695,25500,7039,West Bengal,Retail,2025
Vivo,VIV-139,6GB,128GB,108MP,5000mAh,Snapdragon 695,25500,13737,Gujarat,Online,2025
Vivo,VIV-139,6GB,128GB,108MP,5000mAh,Snapdragon 695,25500,14676,Karnataka,Wholesale,2025
Vivo,VIV-139,6GB,128GB,108MP,5000mAh,Snapdragon 695,25500,15349,Delhi,Online,2025
Vivo,VIV-139,6GB,128GB,108MP,5000mAh,Snapdragon 695,25500,9204,Tamil Nadu,Online,2025
Vivo,VIV-140,8GB,512GB,48MP,4300mAh,A16 Bionic,27500,19773,Bihar,Wholesale,2022
Vivo,VIV-140,8GB,512GB,48MP,4300mAh,A16 Bionic,27500,19740,Uttar Pradesh,Online,2022
Vivo,VIV-140,8GB,512GB,48MP,4300mAh,A16 Bionic,27500,17737,Madhya Pradesh,Wholesale,2022
Vivo,VIV-140,8GB,512GB,48MP,4300mAh,A16 Bionic,27500,4067,Telangana,Online,2022
Vivo,VIV-140,8GB,512GB,48MP,4300mAh,A16 Bionic,27500,7500,Maharashtra,Online,2022
Oppo,OPP-101,12GB,256GB,200MP,4500mAh,A15 Bionic,28500,18121,Gujarat,Retail,2025
Oppo,OPP-101,12GB,256GB,200MP,4500mAh,A15 Bionic,28500,7606,Bihar,Wholesale,2025
Oppo,OPP-101,12GB,256GB,200MP,4500mAh,A15 Bionic,28500,11543,Delhi,Retail,2025
Oppo,OPP-101,12GB,256GB,200MP,4500mAh,A15 Bionic,28500,15683,Uttar Pradesh,Retail,2025
Oppo,OPP-101,12GB,256GB,200MP,4500mAh,A15 Bionic,28500,3219,West Bengal,Retail,2025
Oppo,OPP-102,6GB,256GB,64MP,5500mAh,Dimensity 1080,27000,4511,Madhya Pradesh,Wholesale,2024
Oppo,OPP-102,6GB,256GB,64MP,5500mAh,Dimensity 1080,27000,19259,Telangana,Retail,2024
Oppo,OPP-102,6GB,256GB,64MP,5500mAh,Dimensity 1080,27000,7123,Tamil Nadu,Wholesale,2024
Oppo,OPP-102,6GB,256GB,64MP,5500mAh,Dimensity 1080,27000,11517,Karnataka,Online,2024
Oppo,OPP-102,6GB,256GB,64MP,5500mAh,Dimensity 1080,27000,7100,Bihar,Retail,2024
Oppo,OPP-103,6GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,26500,13435,Gujarat,Online,2023
Oppo,OPP-103,6GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,26500,8621,Telangana,Wholesale,2023
Oppo,OPP-103,6GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,26500,18583,Maharashtra,Retail,2023
Oppo,OPP-103,6GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,26500,10057,Tamil Nadu,Wholesale,2023
Oppo,OPP-103,6GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,26500,12643,Uttar Pradesh,Wholesale,2023
Oppo,OPP-104,12GB,128GB,48MP,5500mAh,A15 Bionic,28000,11102,Gujarat,Retail,2022
Oppo,OPP-104,12GB,128GB,48MP,5500mAh,A15 Bionic,28000,16948,West Bengal,Wholesale,2022
Oppo,OPP-104,12GB,128GB,48MP,5500mAh,A15 Bionic,28000,8612,Maharashtra,Wholesale,2022
Oppo,OPP-104,12GB,128GB,48MP,5500mAh,A15 Bionic,28000,15409,Delhi,Online,2022
Oppo,OPP-104,12GB,128GB,48MP,5500mAh,A15 Bionic,28000,5286,Madhya Pradesh,Retail,2022
Oppo,OPP-105,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,28000,19156,Gujarat,Online,2025
Oppo,OPP-105,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,28000,3650,Maharashtra,Retail,2025
Oppo,OPP-105,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,28000,19550,Telangana,Retail,2025
Oppo,OPP-105,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,28000,7497,Madhya Pradesh,Retail,2025
Oppo,OPP-105,16GB,64GB,64MP,4300mAh,Snapdragon 8 Gen 2,28000,2180,West Bengal,Retail,2025
Oppo,OPP-106,4GB,256GB,48MP,5000mAh,A17 Pro,26000,12980,Maharashtra,Wholesale,2025
Oppo,OPP-106,4GB,256GB,48MP,5000mAh,A17 Pro,26000,12465,Telangana,Retail,2025
Oppo,OPP-106,4GB,256GB,48MP,5000mAh,A17 Pro,26000,5746,Delhi,Retail,2025
Oppo,OPP-106,4GB,256GB,48MP,5000mAh,A17 Pro,26000,19508,West Bengal,Online,2025
Oppo,OPP-106,4GB,256GB,48MP,5000mAh,A17 Pro,26000,5015,Tamil Nadu,Retail,2025
Oppo,OPP-107,12GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27500,7968,Maharashtra,Retail,2024
Oppo,OPP-107,12GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27500,17811,Bihar,Online,2024
Oppo,OPP-107,12GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27500,16078,Tamil Nadu,Wholesale,2024
Oppo,OPP-107,12GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27500,13169,Uttar Pradesh,Wholesale,2024
Oppo,OPP-107,12GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27500,9421,Karnataka,Wholesale,2024
Oppo,OPP-108,12GB,512GB,200MP,5500mAh,A16 Bionic,30500,4334,Bihar,Online,2025
Oppo,OPP-108,12GB,512GB,200MP,5500mAh,A16 Bionic,30500,3451,Delhi,Retail,2025
Oppo,OPP-108,12GB,512GB,200MP,5500mAh,A16 Bionic,30500,18986,Telangana,Retail,2025
Oppo,OPP-108,12GB,512GB,200MP,5500mAh,A16 Bionic,30500,3897,Tamil Nadu,Retail,2025
Oppo,OPP-108,12GB,512GB,200MP,5500mAh,A16 Bionic,30500,4604,Uttar Pradesh,Online,2025
Oppo,OPP-109,16GB,256GB,200MP,4000mAh,Snapdragon 7 Gen 1,34500,4144,Bihar,Wholesale,2024
Oppo,OPP-109,16GB,256GB,200MP,4000mAh,Snapdragon 7 Gen 1,34500,14504,Madhya Pradesh,Online,2024
Oppo,OPP-109,16GB,256GB,200MP,4000mAh,Snapdragon 7 Gen 1,34500,8456,Delhi,Retail,2024
Oppo,OPP-109,16GB,256GB,200MP,4000mAh,Snapdragon 7 Gen 1,34500,5247,Telangana,Online,2024
Oppo,OPP-109,16GB,256GB,200MP,4000mAh,Snapdragon 7 Gen 1,34500,7213,Uttar Pradesh,Online,2024
Oppo,OPP-110,16GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,34000,18453,West Bengal,Retail,2025
Oppo,OPP-110,16GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,34000,4579,Maharashtra,Retail,2025
Oppo,OPP-110,16GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,34000,2570,Karnataka,Wholesale,2025
Oppo,OPP-110,16GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,34000,18453,Bihar,Retail,2025
Oppo,OPP-110,16GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,34000,2717,Uttar Pradesh,Wholesale,2025
Oppo,OPP-111,6GB,128GB,200MP,4000mAh,Dimensity 8200,24000,10542,West Bengal,Wholesale,2024
Oppo,OPP-111,6GB,128GB,200MP,4000mAh,Dimensity 8200,24000,9074,Delhi,Online,2024
Oppo,OPP-111,6GB,128GB,200MP,4000mAh,Dimensity 8200,24000,5840,Gujarat,Retail,2024
Oppo,OPP-111,6GB,128GB,200MP,4000mAh,Dimensity 8200,24000,14633,Uttar Pradesh,Online,2024
Oppo,OPP-111,6GB,128GB,200MP,4000mAh,Dimensity 8200,24000,3462,Telangana,Wholesale,2024
Oppo,OPP-112,8GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,29500,19297,Bihar,Retail,2024
Oppo,OPP-112,8GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,29500,8983,Telangana,Retail,2024
Oppo,OPP-112,8GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,29500,9705,Uttar Pradesh,Retail,2024
Oppo,OPP-112,8GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,29500,11137,Karnataka,Online,2024
Oppo,OPP-112,8GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,29500,3018,Maharashtra,Retail,2024
Oppo,OPP-113,6GB,512GB,108MP,4500mAh,Snapdragon 7 Gen 1,32000,9804,Telangana,Wholesale,2023
Oppo,OPP-113,6GB,512GB,108MP,4500mAh,Snapdragon 7 Gen 1,32000,6013,Gujarat,Retail,2023
Oppo,OPP-113,6GB,512GB,108MP,4500mAh,Snapdragon 7 Gen 1,32000,2245,Maharashtra,Online,2023
Oppo,OPP-113,6GB,512GB,108MP,4500mAh,Snapdragon 7 Gen 1,32000,19206,Madhya Pradesh,Online,2023
Oppo,OPP-113,6GB,512GB,108MP,4500mAh,Snapdragon 7 Gen 1,32000,18924,Karnataka,Online,2023
Oppo,OPP-114,4GB,512GB,200MP,4500mAh,A17 Pro,27000,5581,Delhi,Wholesale,2022
Oppo,OPP-114,4GB,512GB,200MP,4500mAh,A17 Pro,27000,11588,Telangana,Retail,2022
Oppo,OPP-114,4GB,512GB,200MP,4500mAh,A17 Pro,27000,8429,West Bengal,Retail,2022
Oppo,OPP-114,4GB,512GB,200MP,4500mAh,A17 Pro,27000,15430,Madhya Pradesh,Online,2022
Oppo,OPP-114,4GB,512GB,200MP,4500mAh,A17 Pro,27000,19164,Karnataka,Online,2022
Oppo,OPP-115,8GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 1,26500,16161,Uttar Pradesh,Retail,2023
Oppo,OPP-115,8GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 1,26500,4222,Telangana,Online,2023
Oppo,OPP-115,8GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 1,26500,2944,West Bengal,Online,2023
Oppo,OPP-115,8GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 1,26500,4444,Karnataka,Wholesale,2023
Oppo,OPP-115,8GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 1,26500,13931,Tamil Nadu,Wholesale,2023
Oppo,OPP-116,6GB,256GB,108MP,5000mAh,A17 Pro,27000,8468,Uttar Pradesh,Online,2025
Oppo,OPP-116,6GB,256GB,108MP,5000mAh,A17 Pro,27000,14005,West Bengal,Retail,2025
Oppo,OPP-116,6GB,256GB,108MP,5000mAh,A17 Pro,27000,4013,Madhya Pradesh,Retail,2025
Oppo,OPP-116,6GB,256GB,108MP,5000mAh,A17 Pro,27000,8925,Delhi,Wholesale,2025
Oppo,OPP-116,6GB,256GB,108MP,5000mAh,A17 Pro,27000,12464,Telangana,Wholesale,2025
Oppo,OPP-117,16GB,64GB,200MP,5000mAh,Snapdragon 695,27000,18556,Maharashtra,Online,2025
Oppo,OPP-117,16GB,64GB,200MP,5000mAh,Snapdragon 695,27000,7885,Madhya Pradesh,Wholesale,2025
Oppo,OPP-117,16GB,64GB,200MP,5000mAh,Snapdragon 695,27000,9709,Telangana,Wholesale,2025
Oppo,OPP-117,16GB,64GB,200MP,5000mAh,Snapdragon 695,27000,4559,Delhi,Retail,2025
Oppo,OPP-117,16GB,64GB,200MP,5000mAh,Snapdragon 695,27000,13616,Tamil Nadu,Retail,2025
Oppo,OPP-118,12GB,256GB,200MP,5000mAh,Dimensity 1080,33500,16192,Madhya Pradesh,Retail,2025
Oppo,OPP-118,12GB,256GB,200MP,5000mAh,Dimensity 1080,33500,8150,Karnataka,Online,2025
Oppo,OPP-118,12GB,256GB,200MP,5000mAh,Dimensity 1080,33500,6469,Telangana,Wholesale,2025
Oppo,OPP-118,12GB,256GB,200MP,5000mAh,Dimensity 1080,33500,5254,Gujarat,Wholesale,2025
Oppo,OPP-118,12GB,256GB,200MP,5000mAh,Dimensity 1080,33500,18886,West Bengal,Retail,2025
Oppo,OPP-119,8GB,256GB,48MP,5000mAh,Dimensity 1080,33000,8380,Uttar Pradesh,Online,2025
Oppo,OPP-119,8GB,256GB,48MP,5000mAh,Dimensity 1080,33000,10685,Telangana,Online,2025
Oppo,OPP-119,8GB,256GB,48MP,5000mAh,Dimensity 1080,33000,19592,Gujarat,Retail,2025
Oppo,OPP-119,8GB,256GB,48MP,5000mAh,Dimensity 1080,33000,9371,Tamil Nadu,Wholesale,2025
Oppo,OPP-119,8GB,256GB,48MP,5000mAh,Dimensity 1080,33000,13565,Bihar,Retail,2025
Oppo,OPP-120,12GB,128GB,108MP,4500mAh,A16 Bionic,31000,17391,Gujarat,Wholesale,2024
Oppo,OPP-120,12GB,128GB,108MP,4500mAh,A16 Bionic,31000,8032,Uttar Pradesh,Retail,2024
Oppo,OPP-120,12GB,128GB,108MP,4500mAh,A16 Bionic,31000,19065,Bihar,Online,2024
Oppo,OPP-120,12GB,128GB,108MP,4500mAh,A16 Bionic,31000,13668,Delhi,Wholesale,2024
Oppo,OPP-120,12GB,128GB,108MP,4500mAh,A16 Bionic,31000,12206,Tamil Nadu,Wholesale,2024
Oppo,OPP-121,4GB,128GB,200MP,4300mAh,Snapdragon 7 Gen 1,25000,18127,Uttar Pradesh,Wholesale,2022
Oppo,OPP-121,4GB,128GB,200MP,4300mAh,Snapdragon 7 Gen 1,25000,6381,Tamil Nadu,Wholesale,2022
Oppo,OPP-121,4GB,128GB,200MP,4300mAh,Snapdragon 7 Gen 1,25000,10472,Telangana,Wholesale,2022
Oppo,OPP-121,4GB,128GB,200MP,4300mAh,Snapdragon 7 Gen 1,25000,14554,Karnataka,Wholesale,2022
Oppo,OPP-121,4GB,128GB,200MP,4300mAh,Snapdragon 7 Gen 1,25000,2535,Bihar,Online,2022
Oppo,OPP-122,16GB,64GB,108MP,4300mAh,Snapdragon 695,31500,2678,Delhi,Retail,2025
Oppo,OPP-122,16GB,64GB,108MP,4300mAh,Snapdragon 695,31500,17053,Tamil Nadu,Retail,2025
Oppo,OPP-122,16GB,64GB,108MP,4300mAh,Snapdragon 695,31500,15652,Gujarat,Online,2025
Oppo,OPP-122,16GB,64GB,108MP,4300mAh,Snapdragon 695,31500,2491,Maharashtra,Wholesale,2025
Oppo,OPP-122,16GB,64GB,108MP,4300mAh,Snapdragon 695,31500,4879,Karnataka,Retail,2025
Oppo,OPP-123,12GB,256GB,64MP,5000mAh,A16 Bionic,29000,17395,Karnataka,Wholesale,2022
Oppo,OPP-123,12GB,256GB,64MP,5000mAh,A16 Bionic,29000,12651,Telangana,Wholesale,2022
Oppo,OPP-123,12GB,256GB,64MP,5000mAh,A16 Bionic,29000,13786,Tamil Nadu,Retail,2022
Oppo,OPP-123,12GB,256GB,64MP,5000mAh,A16 Bionic,29000,19646,Gujarat,Wholesale,2022
Oppo,OPP-123,12GB,256GB,64MP,5000mAh,A16 Bionic,29000,2583,Madhya Pradesh,Online,2022
Oppo,OPP-124,6GB,64GB,64MP,4000mAh,A15 Bionic,29000,11917,Gujarat,Retail,2024
Oppo,OPP-124,6GB,64GB,64MP,4000mAh,A15 Bionic,29000,19585,Uttar Pradesh,Retail,2024
Oppo,OPP-124,6GB,64GB,64MP,4000mAh,A15 Bionic,29000,12485,Bihar,Online,2024
Oppo,OPP-124,6GB,64GB,64MP,4000mAh,A15 Bionic,29000,18970,Maharashtra,Wholesale,2024
Oppo,OPP-124,6GB,64GB,64MP,4000mAh,A15 Bionic,29000,5266,Telangana,Online,2024
Oppo,OPP-125,8GB,256GB,48MP,4500mAh,Dimensity 1080,33000,12476,Tamil Nadu,Wholesale,2024
Oppo,OPP-125,8GB,256GB,48MP,4500mAh,Dimensity 1080,33000,5578,Telangana,Wholesale,2024
Oppo,OPP-125,8GB,256GB,48MP,4500mAh,Dimensity 1080,33000,6738,West Bengal,Retail,2024
Oppo,OPP-125,8GB,256GB,48MP,4500mAh,Dimensity 1080,33000,2681,Uttar Pradesh,Retail,2024
Oppo,OPP-125,8GB,256GB,48MP,4500mAh,Dimensity 1080,33000,11104,Madhya Pradesh,Wholesale,2024
Oppo,OPP-126,6GB,128GB,64MP,4000mAh,Snapdragon 695,29500,19058,Tamil Nadu,Wholesale,2022
Oppo,OPP-126,6GB,128GB,64MP,4000mAh,Snapdragon 695,29500,16240,Gujarat,Online,2022
Oppo,OPP-126,6GB,128GB,64MP,4000mAh,Snapdragon 695,29500,5245,Madhya Pradesh,Online,2022
Oppo,OPP-126,6GB,128GB,64MP,4000mAh,Snapdragon 695,29500,13914,Uttar Pradesh,Online,2022
Oppo,OPP-126,6GB,128GB,64MP,4000mAh,Snapdragon 695,29500,15426,Bihar,Online,2022
Oppo,OPP-127,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 2,24500,8188,Gujarat,Online,2022
Oppo,OPP-127,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 2,24500,8456,Karnataka,Wholesale,2022
Oppo,OPP-127,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 2,24500,18863,Uttar Pradesh,Online,2022
Oppo,OPP-127,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 2,24500,12529,Delhi,Wholesale,2022
Oppo,OPP-127,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 2,24500,18663,West Bengal,Online,2022
Oppo,OPP-128,12GB,256GB,48MP,4500mAh,Snapdragon 7 Gen 1,32000,16619,Tamil Nadu,Online,2025
Oppo,OPP-128,12GB,256GB,48MP,4500mAh,Snapdragon 7 Gen 1,32000,9349,Madhya Pradesh,Online,2025
Oppo,OPP-128,12GB,256GB,48MP,4500mAh,Snapdragon 7 Gen 1,32000,2680,Telangana,Wholesale,2025
Oppo,OPP-128,12GB,256GB,48MP,4500mAh,Snapdragon 7 Gen 1,32000,14988,Gujarat,Retail,2025
Oppo,OPP-128,12GB,256GB,48MP,4500mAh,Snapdragon 7 Gen 1,32000,2467,Bihar,Wholesale,2025
Oppo,OPP-129,4GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 2,24500,5913,Karnataka,Wholesale,2022
Oppo,OPP-129,4GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 2,24500,11378,Tamil Nadu,Online,2022
Oppo,OPP-129,4GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 2,24500,18877,Bihar,Online,2022
Oppo,OPP-129,4GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 2,24500,3329,West Bengal,Online,2022
Oppo,OPP-129,4GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 2,24500,10635,Gujarat,Online,2022
Oppo,OPP-130,12GB,64GB,48MP,5500mAh,Dimensity 8200,25500,13384,West Bengal,Wholesale,2023
Oppo,OPP-130,12GB,64GB,48MP,5500mAh,Dimensity 8200,25500,17302,Karnataka,Wholesale,2023
Oppo,OPP-130,12GB,64GB,48MP,5500mAh,Dimensity 8200,25500,9569,Maharashtra,Retail,2023
Oppo,OPP-130,12GB,64GB,48MP,5500mAh,Dimensity 8200,25500,14684,Tamil Nadu,Online,2023
Oppo,OPP-130,12GB,64GB,48MP,5500mAh,Dimensity 8200,25500,3659,Telangana,Online,2023
Oppo,OPP-131,12GB,64GB,200MP,5000mAh,Snapdragon 8 Gen 2,26500,2064,Uttar Pradesh,Online,2023
Oppo,OPP-131,12GB,64GB,200MP,5000mAh,Snapdragon 8 Gen 2,26500,16157,Gujarat,Online,2023
Oppo,OPP-131,12GB,64GB,200MP,5000mAh,Snapdragon 8 Gen 2,26500,18650,Madhya Pradesh,Online,2023
Oppo,OPP-131,12GB,64GB,200MP,5000mAh,Snapdragon 8 Gen 2,26500,13735,Maharashtra,Retail,2023
Oppo,OPP-131,12GB,64GB,200MP,5000mAh,Snapdragon 8 Gen 2,26500,18547,Tamil Nadu,Wholesale,2023
Oppo,OPP-132,4GB,64GB,64MP,5000mAh,A17 Pro,22500,16391,Telangana,Online,2023
Oppo,OPP-132,4GB,64GB,64MP,5000mAh,A17 Pro,22500,2674,West Bengal,Retail,2023
Oppo,OPP-132,4GB,64GB,64MP,5000mAh,A17 Pro,22500,10228,Madhya Pradesh,Retail,2023
Oppo,OPP-132,4GB,64GB,64MP,5000mAh,A17 Pro,22500,16871,Maharashtra,Online,2023
Oppo,OPP-132,4GB,64GB,64MP,5000mAh,A17 Pro,22500,4540,Karnataka,Wholesale,2023
Oppo,OPP-133,4GB,256GB,48MP,4500mAh,A16 Bionic,29000,10900,West Bengal,Retail,2024
